customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,num_services,customer_service_calls,late_payments,data_usage_gb,contract_value,satisfaction_score,region,churn
CUST_026691,31,34,70.57,2399.38,Month-to-Month,Mailed Check,DSL,No,No,Yes,No,1,4,0,36.2,423.42,,West,0
CUST_026692,60,69,107.64,7427.16,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,645.84,2.0,East,0
CUST_026693,74,9,22.82,205.38,Two Year,Electronic Check,Fiber Optic,No,Yes,Yes,No,2,1,1,57.0,547.68,2.0,South,0
CUST_026694,41,11,57.84,,One Year,Bank Transfer,DSL,Yes,Yes,Yes,No,3,3,0,17.0,694.08,1.0,South,0
CUST_026695,58,12,20.22,242.64,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,485.28,4.0,West,0
CUST_026696,48,29,49.86,1445.94,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,Yes,1,2,2,31.5,299.16,3.0,East,0
CUST_026697,54,11,71.34,784.74,Month-to-Month,Bank Transfer,DSL,Yes,No,No,No,1,2,3,88.7,428.04,4.0,West,1
CUST_026698,37,20,52.9,1058.0,Two Year,Electronic Check,DSL,Yes,No,Yes,No,2,5,0,19.6,1269.6,2.0,West,0
CUST_026699,42,16,60.65,,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,No,0,4,1,8.8,363.9,4.0,North,0
CUST_026700,23,4,55.66,222.64,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,667.92,4.0,East,1
CUST_026701,60,20,83.11,1662.2,Two Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,1994.64,5.0,North,0
CUST_026702,39,17,98.15,1668.55,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,No,2,2,0,31.9,588.9,1.0,South,0
CUST_026703,71,32,39.57,1266.24,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,237.42,3.0,East,1
CUST_026704,68,51,76.83,3918.33,One Year,Credit Card,Fiber Optic,No,Yes,Yes,No,2,1,0,28.2,921.96,,South,0
CUST_026705,32,7,45.89,321.23,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,Yes,Yes,3,1,1,107.8,275.34,4.0,North,0
CUST_026706,38,14,50.49,706.86,Month-to-Month,Mailed Check,DSL,No,No,Yes,Yes,2,3,2,18.8,302.94,4.0,South,0
CUST_026707,54,2,35.25,70.5,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,1,2,0.0,211.5,5.0,North,1
CUST_026708,56,18,56.36,1014.48,One Year,Bank Transfer,Fiber Optic,Yes,Yes,Yes,No,3,2,0,74.4,676.32,5.0,East,0
CUST_026709,54,18,87.31,1571.58,Month-to-Month,Electronic Check,DSL,Yes,Yes,No,No,2,1,2,75.6,523.86,4.0,North,1
CUST_026710,63,29,81.48,2362.92,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,No,1,2,1,68.6,488.88,2.0,West,0
CUST_026711,43,8,121.97,975.76,One Year,Credit Card,Fiber Optic,No,Yes,No,No,1,0,0,127.2,1463.64,3.0,North,0
CUST_026712,44,72,53.16,3827.52,Two Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,4,0.0,1275.84,3.0,North,0
CUST_026713,31,8,80.31,642.48,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,No,1,0,2,85.8,481.86,3.0,East,1
CUST_026714,40,16,32.95,527.2,Month-to-Month,Mailed Check,DSL,No,Yes,No,No,1,1,1,35.6,197.7,1.0,East,0
CUST_026715,23,72,82.42,5934.24,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,989.04,5.0,West,0
CUST_026716,61,14,68.13,953.82,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,No,2,1,1,54.7,408.78,5.0,North,1
CUST_026717,59,27,67.4,1819.8,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,404.4,2.0,West,0
CUST_026718,28,25,55.6,1390.0,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,No,0,2,1,11.2,333.6,5.0,East,1
CUST_026719,52,13,72.87,947.31,Month-to-Month,Credit Card,DSL,Yes,No,No,Yes,2,0,1,11.2,437.22,5.0,West,1
CUST_026720,44,11,78.92,868.12,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,Yes,2,3,0,16.2,473.52,2.0,East,0
CUST_026721,37,7,80.97,566.79,One Year,Electronic Check,DSL,Yes,No,No,No,1,1,2,21.0,971.64,4.0,West,0
CUST_026722,68,16,26.89,430.24,Two Year,Bank Transfer,DSL,No,No,Yes,No,1,1,0,70.8,645.36,5.0,North,0
CUST_026723,56,10,87.84,878.4,One Year,Bank Transfer,Fiber Optic,No,No,Yes,Yes,2,1,0,22.6,1054.08,1.0,West,0
CUST_026724,55,4,58.15,232.6,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,348.9,5.0,South,1
CUST_026725,24,51,39.12,,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,Yes,No,2,2,1,138.8,234.72,4.0,East,1
CUST_026726,41,17,41.72,709.24,One Year,Bank Transfer,DSL,No,No,No,No,0,3,1,71.8,500.64,3.0,East,0
CUST_026727,65,23,58.18,1338.14,Two Year,Electronic Check,Fiber Optic,No,No,No,Yes,1,4,0,52.6,1396.32,,West,0
CUST_026728,22,18,69.44,1249.92,One Year,Mailed Check,DSL,No,No,Yes,Yes,2,1,1,11.4,833.28,3.0,North,1
CUST_026729,50,72,87.71,6315.12,One Year,Bank Transfer,DSL,No,No,No,No,0,5,1,44.3,1052.52,1.0,North,0
CUST_026730,34,47,64.9,3050.3,Month-to-Month,Mailed Check,DSL,No,No,No,No,0,2,1,27.1,389.4,3.0,North,0
CUST_026731,39,26,48.18,,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,Yes,1,5,0,11.2,289.08,3.0,South,1
CUST_026732,29,22,61.27,1347.94 ,Two Year,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,3,0,9.5,1470.48,3.0,East,0
CUST_026733,73,17,49.67,844.39,One Year,Electronic Check,DSL,No,No,Yes,Yes,2,0,1,41.6,596.04,2.0,West,1
CUST_026734,45,11,20.0,220.0,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,120.0,2.0,West,0
CUST_026735,25,12,27.37,328.44,Two Year,Bank Transfer,DSL,Yes,No,No,No,1,2,0,59.2,656.88,1.0,West,0
CUST_026736,61,43,84.97,3653.71,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,Yes,No,3,0,0,44.1,509.82,1.0,North,1
CUST_026737,25,21,65.74,1380.54,Two Year,Mailed Check,DSL,No,No,No,No,0,4,0,54.6,1577.76,1.0,East,1
CUST_026738,20,35,48.04,1681.4,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,5,0,0.0,288.24,4.0,West,0
CUST_026739,48,14,65.56,917.84,One Year,Bank Transfer,DSL,Yes,Yes,No,No,2,4,0,65.9,786.72,3.0,West,0
CUST_026740,53,30,45.36,1360.8,Month-to-Month,Credit Card,DSL,No,No,No,No,0,4,0,56.7,272.16,,South,0
CUST_026741,41,39,28.43,1108.77,One Year,Mailed Check,DSL,Yes,No,No,Yes,2,1,0,44.7,341.16,3.0,South,0
CUST_026742,60,20,54.66,1093.2,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,Yes,1,1,0,7.1,327.96,2.0,East,0
CUST_026743,73,15,29.86,447.9,One Year,Electronic Check,DSL,No,No,No,Yes,1,2,1,13.6,358.32,5.0,West,1
CUST_026744,44,27,76.26,2059.02,Two Year,Credit Card,DSL,Yes,Yes,Yes,No,3,2,1,9.7,1830.24,2.0,West,0
CUST_026745,28,23,43.93,1010.39,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,527.16,2.0,North,0
CUST_026746,23,22,53.66,1180.52,One Year,Electronic Check,Fiber Optic,No,No,No,No,0,2,0,21.3,643.92,2.0,North,0
CUST_026747,65,32,62.33,1994.56,Two Year,Mailed Check,Fiber Optic,No,No,Yes,No,1,2,1,76.3,1495.92,4.0,North,0
CUST_026748,71,11,61.1,672.1,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,366.6,,West,0
CUST_026749,56,8,81.13,649.04,One Year,Mailed Check,Fiber Optic,Yes,No,Yes,No,2,2,0,42.6,973.56,3.0,North,0
CUST_026750,48,11,100.23,1102.53,One Year,Credit Card,Fiber Optic,Yes,No,Yes,Yes,3,3,1,46.9,1202.76,3.0,South,0
CUST_026751,58,72,38.11,2743.92,Month-to-Month,Bank Transfer,Fiber Optic,No,No,Yes,No,1,2,2,19.7,228.66,1.0,East,1
CUST_026752,30,68,40.33,2742.44,Month-to-Month,Mailed Check,DSL,No,Yes,Yes,No,2,0,4,37.2,241.98,4.0,East,0
CUST_026753,52,29,57.38,1664.02,One Year,Credit Card,DSL,No,Yes,Yes,No,2,2,1,89.5,688.56,4.0,North,0
CUST_026754,52,38,52.54,1996.52,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,315.24,3.0,South,1
CUST_026755,29,17,72.4,1230.8,Month-to-Month,Credit Card,DSL,Yes,No,Yes,No,2,1,1,55.7,434.4,5.0,North,0
CUST_026756,73,25,72.84,1821.0,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,No,Yes,3,2,0,58.8,437.04,5.0,East,0
CUST_026757,71,14,80.68,1129.52,Month-to-Month,Credit Card,DSL,Yes,Yes,No,No,2,2,0,48.1,484.08,3.0,South,0
CUST_026758,46,25,31.8,795.0,Two Year,Bank Transfer,Fiber Optic,No,No,Yes,Yes,2,0,0,61.3,763.2,3.0,West,0
CUST_026759,36,28,115.55,3235.4,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,No,1,2,0,37.2,693.3,2.0,West,1
CUST_026760,41,22,77.33,1701.26 ,Two Year,Electronic Check,Fiber Optic,No,No,Yes,No,1,2,1,67.4,1855.92,4.0,East,0
CUST_026761,48,47,64.68,3039.96,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,No,1,3,0,48.0,388.08,5.0,North,0
CUST_026762,44,43,75.68,3254.24,Two Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,1816.32,2.0,West,1
CUST_026763,43,46,65.84,3028.64,Month-to-Month,Mailed Check,DSL,No,No,No,No,0,3,0,53.1,395.04,5.0,South,0
CUST_026764,41,26,64.24,,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,2,0.0,385.44,5.0,South,1
CUST_026765,55,39,66.66,2599.74,Month-to-Month,Credit Card,Fiber Optic,No,No,No,Yes,1,3,0,45.9,399.96,2.0,North,0
CUST_026766,30,26,47.37,1231.62,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,284.22,4.0,North,0
CUST_026767,56,19,56.93,1081.67,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,341.58,1.0,North,0
CUST_026768,69,42,70.24,2950.08,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,No,2,1,1,12.3,421.44,1.0,East,1
CUST_026769,61,1,69.33,69.33 ,Month-to-Month,Credit Card,DSL,Yes,Yes,No,No,2,5,0,40.6,415.98,4.0,East,1
CUST_026770,70,31,84.47,2618.57,Month-to-Month,Credit Card,DSL,Yes,No,No,Yes,2,1,1,35.5,506.82,1.0,North,0
CUST_026771,35,70,57.93,4055.1,Month-to-Month,Credit Card,DSL,No,No,No,No,0,0,0,12.4,347.58,4.0,North,0
CUST_026772,71,30,89.36,2680.8,One Year,Electronic Check,DSL,Yes,No,No,No,1,1,0,37.8,1072.32,4.0,North,0
CUST_026773,40,55,44.71,2459.05,Two Year,Bank Transfer,Fiber Optic,No,No,Yes,No,1,0,1,14.6,1073.04,1.0,East,1
CUST_026774,53,12,66.1,793.2,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,Yes,Yes,3,1,0,46.2,396.6,4.0,West,0
CUST_026775,22,25,53.67,1341.75,Two Year,Credit Card,Fiber Optic,No,No,No,No,0,1,0,24.1,1288.08,2.0,West,0
CUST_026776,32,28,55.4,1551.2,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,332.4,3.0,South,0
CUST_026777,35,37,74.65,,Two Year,Electronic Check,DSL,Yes,No,Yes,No,2,2,0,88.2,1791.6,2.0,North,0
CUST_026778,63,39,66.26,2584.14,Two Year,Bank Transfer,Fiber Optic,No,No,Yes,No,1,4,1,40.7,1590.24,1.0,East,0
CUST_026779,18,7,60.62,424.34,Two Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,1454.88,3.0,North,0
CUST_026780,47,39,62.62,2442.18,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,5,1,0.0,375.72,3.0,West,1
CUST_026781,43,72,77.17,5556.24,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,1,0,39.9,463.02,1.0,South,0
CUST_026782,33,4,78.66,314.64,Two Year,Credit Card,Fiber Optic,No,No,No,Yes,1,2,1,10.0,1887.84,4.0,North,0
CUST_026783,54,14,39.85,557.9,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,956.4,2.0,West,0
CUST_026784,54,11,81.29,894.19,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,No,1,2,2,79.3,487.74,3.0,North,0
CUST_026785,73,14,47.33,662.62,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,No,2,3,0,73.9,283.98,5.0,North,1
CUST_026786,25,21,77.32,1623.72,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,463.92,3.0,North,1
CUST_026787,71,8,40.6,324.8,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,No,1,1,2,34.8,243.6,3.0,North,1
CUST_026788,72,22,89.68,1972.96,Two Year,Bank Transfer,Fiber Optic,No,No,Yes,No,1,1,0,16.7,2152.32,4.0,South,1
CUST_026789,49,22,60.8,1337.6,One Year,Bank Transfer,Fiber Optic,Yes,No,No,Yes,2,2,0,53.2,729.6,5.0,West,0
CUST_026790,21,10,58.48,584.8,One Year,Electronic Check,DSL,No,No,Yes,No,1,4,1,152.5,701.76,4.0,South,0
CUST_026791,74,27,49.47,1335.69,One Year,Credit Card,Fiber Optic,No,No,Yes,Yes,2,2,0,69.7,593.64,4.0,West,0
CUST_026792,41,2,60.62,121.24,Month-to-Month,Mailed Check,DSL,No,No,Yes,No,1,0,4,21.4,363.72,3.0,West,0
CUST_026793,19,61,77.7,4739.7,Two Year,Credit Card,Fiber Optic,Yes,No,No,No,1,4,0,33.5,1864.8,3.0,East,0
CUST_026794,64,30,43.87,1316.1,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,2,0.0,526.44,2.0,West,0
CUST_026795,50,39,92.64,3612.96,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,1111.68,4.0,South,0
CUST_026796,68,18,78.07,1405.26,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,Yes,1,1,0,23.3,468.42,,West,0
CUST_026797,61,14,48.77,682.78,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,Yes,2,5,0,67.6,292.62,4.0,East,0
CUST_026798,50,21,46.37,973.77,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,Yes,3,2,0,39.2,278.22,3.0,East,1
CUST_026799,23,6,61.91,371.46,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,No,1,2,0,27.5,371.46,5.0,West,1
CUST_026800,25,29,23.77,689.33,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,Yes,2,1,2,147.8,142.62,3.0,East,0
CUST_026801,31,35,44.56,1559.6,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,Yes,2,0,0,12.3,267.36,5.0,North,0
CUST_026802,67,18,116.31,2093.58,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,Yes,2,0,0,28.4,697.86,3.0,North,0
CUST_026803,27,35,52.07,1822.45,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,No,1,1,0,75.1,312.42,,North,0
CUST_026804,49,72,51.08,3677.76,One Year,Electronic Check,Fiber Optic,Yes,No,No,No,1,2,0,69.9,612.96,3.0,East,0
CUST_026805,52,5,48.72,243.6,One Year,Credit Card,Fiber Optic,Yes,No,Yes,Yes,3,5,0,66.9,584.64,2.0,North,0
CUST_026806,45,15,55.75,836.25,Month-to-Month,Bank Transfer,DSL,Yes,No,No,Yes,2,3,1,49.3,334.5,4.0,East,0
CUST_026807,45,19,42.61,809.59,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,Yes,No,2,1,0,41.3,255.66,2.0,North,0
CUST_026808,63,52,75.37,3919.24,Two Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,1808.88,5.0,East,0
CUST_026809,21,46,75.61,3478.06,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,907.32,3.0,East,0
CUST_026810,54,17,91.99,1563.83,One Year,Credit Card,DSL,No,Yes,Yes,Yes,3,1,1,56.5,1103.88,1.0,North,1
CUST_026811,38,23,64.08,1473.84,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,384.48,3.0,West,0
CUST_026812,18,16,36.82,589.12,Month-to-Month,Electronic Check,DSL,No,No,No,No,0,3,0,29.1,220.92,5.0,South,0
CUST_026813,60,14,78.69,1101.66,Month-to-Month,Bank Transfer,DSL,No,No,Yes,No,1,3,1,72.5,472.14,1.0,South,1
CUST_026814,68,12,71.66,859.92 ,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,429.96,5.0,South,0
CUST_026815,71,46,74.93,3446.78,Two Year,Electronic Check,DSL,No,No,No,No,0,0,1,53.3,1798.32,5.0,West,0
CUST_026816,60,66,42.6,2811.6,One Year,Credit Card,Fiber Optic,Yes,Yes,Yes,No,3,4,0,80.6,511.2,5.0,West,0
CUST_026817,58,15,66.69,1000.35,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,No,1,2,1,58.1,400.14,5.0,South,1
CUST_026818,59,32,43.13,1380.16,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,No,1,3,0,23.1,258.78,4.0,South,0
CUST_026819,22,46,60.94,2803.24,Two Year,Credit Card,DSL,No,Yes,No,No,1,1,0,24.0,1462.56,3.0,West,0
CUST_026820,49,7,51.89,363.23,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,Yes,Yes,4,3,2,80.2,311.34,5.0,West,1
CUST_026821,27,43,37.99,1633.57,Month-to-Month,Bank Transfer,DSL,No,Yes,Yes,No,2,2,0,47.6,227.94,5.0,South,0
CUST_026822,19,11,77.69,854.59,One Year,Mailed Check,DSL,No,No,Yes,No,1,1,1,4.3,932.28,5.0,West,1
CUST_026823,19,1,55.32,55.32,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,663.84,,North,1
CUST_026824,57,13,20.0,260.0,Two Year,Electronic Check,Fiber Optic,Yes,No,Yes,Yes,3,1,0,37.3,480.0,4.0,West,0
CUST_026825,54,17,64.61,1098.37,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,775.32,1.0,North,0
CUST_026826,23,37,71.49,2645.13,Month-to-Month,Electronic Check,DSL,No,No,No,Yes,1,4,0,21.1,428.94,2.0,West,0
CUST_026827,36,19,28.56,542.64,Two Year,Bank Transfer,Fiber Optic,Yes,Yes,No,Yes,3,0,0,84.8,685.44,2.0,North,0
CUST_026828,56,18,73.7,1326.6 ,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,Yes,Yes,4,4,0,31.2,442.2,4.0,East,0
CUST_026829,27,12,48.69,584.28,One Year,Electronic Check,Fiber Optic,No,No,Yes,No,1,2,0,64.3,584.28,1.0,South,0
CUST_026830,26,42,57.83,2428.86,Month-to-Month,Electronic Check,DSL,No,Yes,Yes,No,2,3,1,63.0,346.98,4.0,South,1
CUST_026831,20,4,42.46,,Two Year,Mailed Check,Fiber Optic,Yes,Yes,No,No,2,2,0,68.7,1019.04,5.0,North,0
CUST_026832,20,38,62.96,2392.48,One Year,Mailed Check,Fiber Optic,No,No,No,No,0,1,2,27.9,755.52,1.0,South,0
CUST_026833,54,69,51.58,3559.02,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,309.48,3.0,East,0
CUST_026834,47,27,50.91,1374.57,Month-to-Month,Credit Card,DSL,No,Yes,No,No,1,3,1,31.6,305.46,3.0,North,0
CUST_026835,60,3,74.4,223.2,Month-to-Month,Mailed Check,DSL,No,Yes,Yes,No,2,2,0,141.0,446.4,5.0,West,1
CUST_026836,69,49,61.9,3033.1,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,742.8,4.0,South,0
CUST_026837,69,15,66.86,1002.9,One Year,Bank Transfer,Fiber Optic,Yes,No,Yes,No,2,4,1,35.5,802.32,4.0,East,0
CUST_026838,58,12,20.0,240.0,Month-to-Month,Mailed Check,DSL,Yes,No,Yes,No,2,2,0,23.1,120.0,3.0,East,0
CUST_026839,38,2,85.09,170.18,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,1021.08,1.0,West,0
CUST_026840,48,9,57.38,516.42,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,688.56,4.0,South,0
CUST_026841,35,2,89.81,179.62,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,No,1,4,0,33.4,538.86,4.0,South,1
CUST_026842,35,26,69.6,1809.6,Two Year,Mailed Check,DSL,Yes,No,No,No,1,0,1,3.2,1670.4,4.0,East,0
CUST_026843,37,31,61.89,1918.59 ,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,371.34,3.0,West,0
CUST_026844,56,72,54.62,3932.64,One Year,Credit Card,Fiber Optic,Yes,Yes,No,Yes,3,1,0,52.9,655.44,3.0,East,0
CUST_026845,59,16,59.76,956.16,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,Yes,No,3,2,0,107.2,358.56,1.0,South,1
CUST_026846,51,47,76.61,3600.67,Month-to-Month,Mailed Check,DSL,No,No,No,Yes,1,4,0,7.7,459.66,1.0,South,1
CUST_026847,31,51,31.27,1594.77,One Year,Mailed Check,DSL,No,Yes,No,Yes,2,0,0,105.0,375.24,3.0,East,1
CUST_026848,74,28,63.48,1777.44,Month-to-Month,Bank Transfer,DSL,No,No,No,Yes,1,5,3,101.6,380.88,5.0,North,0
CUST_026849,32,60,53.96,3237.6,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,323.76,5.0,South,0
CUST_026850,48,11,49.9,,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,Yes,No,3,3,0,96.9,299.4,1.0,North,0
CUST_026851,56,11,62.52,687.72,One Year,Bank Transfer,DSL,Yes,Yes,Yes,Yes,4,2,1,15.8,750.24,2.0,East,0
CUST_026852,32,6,101.53,609.18,Month-to-Month,Mailed Check,DSL,Yes,No,No,No,1,3,1,46.1,609.18,4.0,West,0
CUST_026853,30,3,66.75,200.25,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,No,1,2,2,56.1,400.5,3.0,East,1
CUST_026854,65,9,60.63,545.67,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,No,No,2,3,1,69.2,363.78,3.0,East,0
CUST_026855,24,26,45.57,1184.82,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,273.42,,South,0
CUST_026856,20,14,20.0,280.0,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,No,1,1,0,44.9,120.0,5.0,South,1
CUST_026857,58,56,54.91,3074.96,One Year,Credit Card,DSL,Yes,No,Yes,No,2,2,2,255.5,658.92,4.0,East,1
CUST_026858,69,20,80.04,1600.8,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,No,1,1,1,35.3,480.24,5.0,West,1
CUST_026859,43,7,55.43,388.01,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,332.58,2.0,North,0
CUST_026860,38,37,47.12,1743.44,One Year,Bank Transfer,DSL,No,No,No,No,0,1,0,25.3,565.44,4.0,South,0
CUST_026861,50,4,50.36,201.44,Month-to-Month,Bank Transfer,DSL,Yes,Yes,No,Yes,3,2,0,44.1,302.16,1.0,East,0
CUST_026862,72,9,32.11,288.99,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,Yes,2,5,0,17.2,192.66,4.0,East,1
CUST_026863,28,28,34.49,965.72 ,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,No,1,2,0,31.3,206.94,5.0,South,0
CUST_026864,58,33,30.79,1016.07,Two Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,738.96,5.0,South,0
CUST_026865,54,7,75.5,528.5,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,Yes,2,1,0,9.5,453.0,3.0,North,1
CUST_026866,71,38,68.3,2595.4,One Year,Mailed Check,Fiber Optic,No,Yes,No,Yes,2,4,2,36.7,819.6,5.0,West,0
CUST_026867,23,32,37.16,1189.12,Month-to-Month,Bank Transfer,DSL,Yes,No,Yes,No,2,0,0,27.3,222.96,4.0,East,0
CUST_026868,29,20,89.79,1795.8,Month-to-Month,Electronic Check,DSL,Yes,Yes,No,No,2,1,0,55.0,538.74,1.0,West,1
CUST_026869,46,4,49.68,198.72,Two Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,1192.32,3.0,North,0
CUST_026870,50,25,85.5,2137.5,Two Year,Bank Transfer,Fiber Optic,Yes,Yes,No,Yes,3,2,0,118.1,2052.0,2.0,East,0
CUST_026871,26,13,109.96,1429.48,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,No,1,1,0,80.8,659.76,1.0,East,0
CUST_026872,60,4,53.81,215.24,Month-to-Month,Electronic Check,DSL,Yes,No,No,Yes,2,0,0,6.3,322.86,1.0,West,1
CUST_026873,66,20,61.29,1225.8,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,No,Yes,2,0,0,46.6,367.74,,West,1
CUST_026874,70,27,68.82,1858.14,Month-to-Month,Credit Card,DSL,Yes,Yes,No,Yes,3,1,0,155.2,412.92,3.0,West,0
CUST_026875,27,36,56.69,2040.84,One Year,Mailed Check,Fiber Optic,No,No,No,No,0,2,1,41.2,680.28,4.0,West,0
CUST_026876,49,72,68.0,4896.0,Month-to-Month,Credit Card,Fiber Optic,No,No,No,No,0,0,1,17.8,408.0,,South,1
CUST_026877,23,29,76.82,2227.78 ,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,Yes,2,1,1,23.5,460.92,,East,1
CUST_026878,68,20,55.71,1114.2,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,3,1,0.0,334.26,5.0,South,0
CUST_026879,35,16,73.01,1168.16,Month-to-Month,Bank Transfer,DSL,No,No,Yes,Yes,2,4,1,46.4,438.06,3.0,East,1
